sample_id,substrate_material,coating_material,reinforcement,coating_method,electrolyte_composition,current_voltage_mode,ac_dc_mode,cooling_method,surface_preparation,reinforcement_percentage,particle_size,current_density,voltage,frequency,duty_cycle,treatment_time,temperature,pressure,spray_distance,surface_roughness,heat_treatment_temperature,heat_treatment_time,speed,num_passes,surface_hardness,corrosion_resistance,corrosion_rate,coating_thickness,porosity,pore_size,wear_resistance,experiment_id,data_source,is_demo,units,notes
S0001,Magnesium,Magnesium,Si3N4,plasma_spray,mixed_oxide,constant_voltage,DC,air,polished,10.911159838086272,5.671168602619217,58.31018242104499,92.42922177746716,1701.2910594633613,26.717190234505185,60.12003851254536,17.391961026007667,4.249577934338234,54.206534253112096,3.563896489531225,500.0,5.038557680548313,21.857640614505552,4.0,83.16984925665363,51.01890516813866,0.5143194802356235,70.92117753748303,9.472907313987147,0.46761184047961724,240.26772609352744,E001,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0324,Tantalum,Al2O3,ZrO2,sol_gel,phosphate,constant_voltage,DC,air,polished,16.622109146270635,18.10280588459049,27.298227138224238,137.4094708123576,1820.9735475293026,52.98736341067022,104.21358352523748,26.894280679246467,3.228774262290597,182.45738334944008,3.2935579786695826,300.0,5.102376218260926,15.01185549385335,1.0,187.9826721962877,23.477671389963387,0.8929498323849374,20.547894051875083,6.219639155246296,3.754859410714825,197.22438155935916,E033,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0325,Tantalum,MgO,ZrO2,electrodeposition,fluoride,constant_voltage,AC,oil,as_received,11.131495573841482,21.7338421694373,20.01686337046189,64.5358070843985,4243.343435736647,93.6666910014563,42.488970222796844,67.70681116419067,2.449045433688409,249.16432975148047,5.373769922542183,150.0,11.434336197463356,1.339873195742614,5.0,41.48228454492563,33.238262032774486,0.41980362802535853,33.03160332261864,3.5025127248889314,3.656337415176091,124.2054224956233,E033,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0326,Magnesium,Magnesium,SiC,sol_gel,fluoride,constant_voltage,DC,furnace,polished,12.588361613590049,22.67484097745848,23.834009821826832,253.29907185098145,953.2137830299625,28.982419993764942,19.73866112425671,49.025341131020284,3.3114380455870265,165.45318361573317,0.05,200.0,6.532610582620342,39.26616711544192,3.0,152.11825746568095,12.404359631915083,2.043060362970513,15.963289973148955,3.6501126108782986,6.06202071223778,147.46387070022425,E033,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0327,Magnesium,Al2O3,graphene,PEO,aluminate,constant_current,AC,water,as_received,14.086136432853792,8.470368174291744,49.38617994223818,374.6045132909602,4106.870681638375,51.47797401502501,117.95654540004834,55.679813679504115,2.496064100738736,106.93538404388181,5.829252602501324,200.0,0.7596392138663028,,4.0,61.87313775361751,22.813237316550584,0.9486763710148679,70.88472720169482,22.151541393420295,9.769755023677241,168.69200918557286,E033,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0328,Magnesium,TiO2,none,sol_gel,KOH,constant_voltage,AC,oil,polished,0.0,0.0,16.143877636387884,336.9921040762443,395.3458868397786,22.70849785659381,82.82494239128253,38.25255890202276,3.9092647004236056,298.3664225700925,3.3600720290916373,200.0,3.490152716008313,2.0940496936798527,7.0,180.12395895430421,15.31787253304351,1.963391073293732,24.034972633993316,6.802905400967619,6.689611987036041,81.95522015037687,E033,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0329,Magnesium,ZrO2,graphene,electrodeposition,NaOH,constant_voltage,AC,oil,ground,2.884645975454964,15.239754839679575,44.97158915711976,128.12061988032121,2446.14533594995,39.74993478017767,102.82942267403799,19.464069060696055,4.860106175850285,78.89470158841712,0.05,500.0,7.649890250928565,1.707173367930873,7.0,56.39023888857013,46.42253884699224,1.0165783380279014,45.10564333652915,9.107584358735531,3.066605444548123,107.49627103563134,E033,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0330,Zirconium,Magnesium,Al2O3,sol_gel,KOH,constant_current,DC,air,as_received,18.560552827359835,6.719126736824394,5.349012077587459,275.3467219336933,376.65331222851705,70.97141109004437,91.49590131782622,70.65028056199094,4.819394108737532,288.9722268728319,2.9800273116667997,250.0,2.3033713767310227,15.31181027014828,7.0,46.18833104942368,26.386074313040673,0.9100794321051499,15.554952497027477,0.3,6.528706746535913,188.24583011154257,E033,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0331,Zirconium,Aluminum,TiO2,anodizing,NaOH,constant_voltage,DC,furnace,ground,1.0073393692556152,5.587708673604326,46.178607343388585,234.7355230906264,3389.517925307571,24.82928221964884,85.29786150875687,27.473127688151486,4.193311038912412,252.2615721076222,2.3535964098482154,250.0,7.2167825162718415,11.08298070484517,6.0,186.88701560039476,18.475026407186956,0.937781115938533,36.21227872375373,13.089648836370333,5.779606172142621,115.564163563231,E034,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0332,Aluminum,Aluminum,Si3N4,sol_gel,mixed_oxide,constant_voltage,DC,air,polished,16.80589514367662,2.8919860077346007,47.72937132695661,187.10120114669994,3953.0074452780013,59.41486114175367,49.22486772005583,17.148848035432454,3.207915036767683,259.72337982696297,1.4276431932822076,400.0,4.658377256536593,34.030358812457585,7.0,43.977025605022106,16.86634047125024,1.5525505636396777,23.34716021900341,12.834727513375844,2.6226530999120046,186.92127099696233,E034,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0333,Aluminum,Tantalum,Al2O3,plasma_spray,KOH,constant_current,AC,furnace,as_received,1.9964383179140965,16.499889188115496,24.700227754646438,414.6356219301946,4249.292741234014,45.41958700328061,42.299099218418526,52.22576883565759,3.8719939463183324,248.72939577287485,1.6927596404296374,450.0,6.6454330206701515,7.25889172760263,6.0,79.39677994493354,44.20892150056936,0.32204511385315976,74.7283180305632,11.49039255731013,10.933417674920895,120.08785054255634,E034,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0334,Tantalum,Aluminum,Si3N4,PEO,fluoride,constant_voltage,DC,oil,as_received,4.295250126295985,19.53392882621796,43.626191566880756,204.82601501359215,4906.311253719944,14.384261274380204,87.45023852786451,20.41379932499907,1.3012173286589948,102.04273532615551,2.223343078579542,400.0,0.521560750542408,31.835329045333438,7.0,211.44174336764786,42.35498766248277,0.11619002809230994,56.700934365467845,9.007446324692136,4.500668143170127,173.7293395382644,E034,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0335,Aluminum,ZrO2,TiO2,plasma_spray,silicate,constant_current,AC,air,as_received,0.575935854432086,19.035776838949246,54.99316582096085,320.0709761665146,3360.078611497934,89.31139552566779,87.42199594038146,21.224520370889223,2.6555830579126516,208.14559434881045,1.144912229969782,300.0,10.256845578690031,22.623928299635867,4.0,208.1314277178098,49.265336062800095,0.27292524454144373,92.09126049899125,15.782159249121934,8.112651476483839,158.95602529891966,E034,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0336,Tantalum,ZrO2,ZrO2,PEO,silicate,constant_voltage,AC,oil,polished,9.182505757952793,7.941070660765109,48.24206543971709,511.61176763480825,3845.3095692001016,45.15626692489534,114.31766416564572,67.02450704636414,1.6578714424611396,239.18745311273295,0.05,500.0,4.662143109418576,15.718279084794524,1.0,217.90766671177073,30.76107243499402,0.30711937301184766,61.38582470617648,14.073748503033018,12.926452046224568,181.26228890361244,E034,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0337,Tantalum,ZrO2,graphene,sol_gel,silicate,constant_voltage,DC,air,as_received,7.020004920989149,5.1712332691067955,24.036344113420633,319.63799112679123,2528.791391606647,76.63375553884913,70.39587905255706,46.954623305669706,0.5157274149920619,236.42144802541284,2.5711706945748145,500.0,2.11182199419646,6.683070707601772,6.0,101.74197570951702,29.809388958161602,0.7490427846067093,25.656162166753028,8.42885333788198,8.057337230109077,151.32715502427865,E034,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0338,Aluminum,Aluminum,Al2O3,anodizing,fluoride,constant_voltage,AC,oil,polished,3.736861773997033,11.367673752442817,29.568597342523802,358.51145508028037,4563.68450590563,45.386646542203025,38.88142716558246,30.698049396064295,4.850319086024342,117.8913426360194,4.137824567250811,150.0,5.53603235555842,39.90996093242717,7.0,146.17056632504602,7.319803444880407,1.235806291895525,35.38575693600631,11.561394688321563,11.555774753344174,104.49457124078675,E034,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0339,Magnesium,Magnesium,Si3N4,anodizing,NaOH,constant_current,DC,furnace,sandblasted,9.296258135676172,13.69299583300074,46.98209514236252,86.6229930837757,3218.7919109973127,89.67562733419669,61.295811923004905,37.66071751836872,4.387318528333286,95.27984694092035,4.607161308629482,150.0,6.091038875121592,25.10145871593993,3.0,200.13641757335344,9.42892962503996,2.35704858422453,32.12031182703239,14.877744397149534,0.8670599776897373,158.28779935567874,E034,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0340,Tantalum,TiO2,Al2O3,plasma_spray,NaOH,constant_voltage,DC,furnace,sandblasted,8.346232221857584,22.981223842815467,18.26308080109829,139.06707187086815,4417.757031256717,34.689978426456285,75.5770889234807,62.40066362480615,2.8116437831146706,132.0307459786373,4.004537555077526,250.0,7.8301311707061725,18.135907070151777,3.0,60.1368133024377,32.62881512496797,0.48346220126453465,44.75343556904295,6.006733087150397,3.570115477411923,111.0335937883621,E034,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0341,Zirconium,Zirconium,TiO2,plasma_spray,aluminate,constant_current,DC,furnace,ground,15.46939013762546,21.87683769913765,48.42908167822354,100.47559964905673,1177.2600850694043,45.03960522345423,54.07392695134494,19.31301940917912,1.6436852965355306,169.96112009434796,3.5067613693554396,450.0,6.5324680640512165,15.473974705556534,5.0,189.365993427458,62.36381640555542,0.18235043287193348,76.13843753053949,9.572757486072742,0.05,257.5841442102247,E035,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0342,Aluminum,Al2O3,none,PEO,aluminate,constant_voltage,AC,water,polished,0.0,0.0,20.35619741109553,,2483.6889035903214,74.50346042203934,95.98030918634805,22.571240035658644,3.618388445896565,193.44518676591915,2.4949123059175307,500.0,1.0005211937712204,36.323400994603354,5.0,51.446996866824016,35.1228619916409,0.5179711803112701,58.00099130668138,12.019171875372553,10.324611792448753,73.29141931181293,E035,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0343,Zirconium,TiO2,none,sol_gel,silicate,constant_voltage,AC,oil,polished,0.0,0.0,48.553444360746745,467.9605404584212,3649.09460531902,39.21172179887284,72.23051940482134,55.057032274387026,2.4566048804746736,259.2375905797901,,400.0,10.522391703894295,33.02648051943968,5.0,230.9151338979109,3.9029299207659705,1.351067456717734,24.767851073755097,16.91524277384624,9.66483568730683,115.08834510470543,E035,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0344,Zirconium,Magnesium,graphene,sol_gel,fluoride,constant_current,DC,water,polished,2.9260025801672156,24.116301050685966,6.121226157692678,143.2276465972888,1013.6087728134163,40.97035106349024,6.085108677179813,54.453162740361975,4.115072900402147,242.258556926154,0.6134778465627186,400.0,5.7498527155500545,32.63624574636073,3.0,170.2082401525577,19.919712407995032,1.236618641379813,9.094948046134272,3.972667129539859,2.401456621794233,93.50219311496936,E035,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0345,Tantalum,Magnesium,SiC,electrodeposition,phosphate,constant_current,DC,furnace,polished,6.260120496842087,11.664224929367982,3.6194405177248177,159.63587546154554,1056.6989663098914,94.559969740209,70.53158714668098,78.21004199479917,4.997831495814272,219.03763141662904,0.6128819298445851,200.0,1.3853593841296026,25.03174044553332,6.0,138.5271687917463,29.730900887263473,0.3515517188812002,34.255179957907224,1.3217162764523671,2.212217963525273,125.6498965948553,E035,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0346,Aluminum,Magnesium,ZrO2,electrodeposition,KOH,constant_current,DC,water,sandblasted,18.309706788229455,1.2344637609557045,59.862851394819515,211.60364474639144,4890.213702028187,57.22723468367992,77.864435383314,39.345716281604226,2.0708717337044154,115.87232323569015,5.039719824412819,350.0,9.38752472008563,35.63030672513627,6.0,136.64043602677611,20.09479086149023,0.8318233818860411,56.931973131567055,16.428546819277845,4.021620332176379,258.84608723797544,E035,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0347,Tantalum,Aluminum,Si3N4,plasma_spray,aluminate,constant_voltage,DC,furnace,ground,2.2303226136538385,2.134872702104532,52.297970270846655,345.5388084769177,2173.0518036860303,68.59733856196259,110.25504392756812,19.23004576653853,1.599813695651215,169.72012473373582,2.323583760517144,150.0,8.091775816005285,12.671856512760746,7.0,69.89965052588028,53.63990982848081,0.2934972753140248,110.1433014426038,16.678917168759412,9.472216343042879,132.89753030784948,E035,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0348,Tantalum,Magnesium,graphene,plasma_spray,fluoride,constant_current,AC,water,ground,8.433688868121116,9.787389737219963,53.08800270450603,360.89809690000976,909.0772646188583,64.69428990305684,52.577992471381684,49.93993326522581,1.703221199576412,133.85896853199026,1.886751869109037,300.0,7.96853438684605,28.44453927136828,5.0,106.10182194002381,31.111354143626404,0.23772695148271034,97.93040338217698,23.23586529214898,7.5024403990037865,156.5166082479419,E035,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0349,Magnesium,ZrO2,Si3N4,plasma_spray,KOH,constant_current,AC,oil,as_received,18.878840075052885,6.479292927261281,57.12551690879043,393.3769792707288,1657.31940990753,80.37355250830865,71.0637808162062,56.49254276451637,0.9200581055630238,108.73204488763353,4.28417112000255,150.0,5.409511019958952,16.773461953283807,1.0,,12.605717270813402,0.7908647091013703,86.38979959966525,24.349026833709875,10.489127838039105,264.1847250603051,E035,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0350,Magnesium,MgO,graphene,PEO,silicate,constant_current,DC,air,polished,19.03796440865497,4.2900177544586295,26.860662255454784,502.5963781067313,1986.880741329628,83.25513345254815,59.624706832153,24.07418107610619,2.273207884250699,52.561340095869866,5.0236831361170875,25.0,0.0,24.399953533827993,6.0,149.00759658796548,6.408319805356163,0.7975998892068101,64.44338095341726,14.585069274210182,15.327405829012175,244.40756161912566,E035,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0351,Zirconium,TiO2,none,PEO,silicate,constant_current,AC,oil,sandblasted,0.0,0.0,17.92329772612898,197.52007024826906,3115.4262873511057,57.876771259976316,66.14048927392182,50.936028279787784,0.5784127372260919,134.86549264267265,3.353741390729673,500.0,6.667894318454442,39.92796702389502,1.0,,43.142335877366904,0.49982986695655346,28.99201418359805,4.649716768415831,4.9776975625876405,119.08889699338395,E036,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0352,Magnesium,ZrO2,Al2O3,anodizing,fluoride,constant_current,DC,air,sandblasted,13.514239317926549,4.92571873084503,8.671474706056276,379.37949460338785,4615.0732952387625,35.03726637214395,12.739968126934594,27.8548629077872,1.0147800083057401,114.02906692865537,4.569153058437752,500.0,1.0818357483396877,39.39646644633741,2.0,72.95409680002746,23.63825438521708,1.998441511898914,16.913155604628862,6.238362622569869,9.17387461284312,186.22395653574415,E036,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0353,Aluminum,TiO2,TiO2,plasma_spray,fluoride,constant_current,AC,air,sandblasted,9.40653916790298,23.986512844265015,30.571338878769406,329.86142288884605,4932.9503796104555,11.938021043872403,108.18762176630668,69.90745376226944,1.7226308627270164,192.97558174170416,4.334183092300282,400.0,3.93801428850609,20.992141642230482,2.0,181.8797086298105,57.627265237196085,0.29692727879046676,72.64252591026447,8.860804336148806,6.987427252458458,207.7774371487152,E036,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
